;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SAME;SAME;DELETE;SAME;SAME;SAME;SAME;SAME;NEW;RENAME;DELETE;NEW;RENAME;NEW;SAME;NEW;RENAME;NEW;Rename;DELETE;DELETE;DELETE;DELETE;DELETE;DELETE;DELETE;DELETE;DELETE;DELETE;DELETE;DELETE;DELETE;DELETE;DELETE;DELETE;DELETE
;FRIX00000136;06-05-25;;FRIX00000136;FR;SGT1P;EN G TOTALENERGIES 261021 PR 2 54;XPAR;;98.29816201;51.741;;51.384;;51.38448061;;5051;;1;EUR;1;;FRIX00000144;;;;;ECB;EU Price;Indices;;;;;0;
;FRIX00000128;06-05-25;;FRIX00000128;FR;SGORD;EN G ORANGE 261021 GR DECR 0 7;XPAR;;;12.655;;12.674;;12.67448479;;;;;;;FRIX00000110;;;;;;ECB;TR4 Dividend Return;Indices;Points;0.7;1;365;0;
;FRIX00000110;06-05-25;;FRIX00000110;FR;SGORG;EN G ORANGE 261021 GR 0 7;XPAR;;;15.987;;16.019;;16.01852626;;;;;;;FRIX00000102;;;0;;;ECB;TR1;Indices;;;;;0;
;FRIX00000102;06-05-25;;FRIX00000102;FR;SGORP;EN G ORANGE 261021 PR 0 7;XPAR;;100;12.675;;12.7;;12.7;;1270;;1;EUR;1;;FRIX00000110;;;;;ECB;EU Price;Indices;;;;;0;
;FRIX00000060;06-05-25;;FRIX00000060;FR;SGTED;EN G TOTALENERGIES 261021 GR DECR 2 64;XPAR;;;52.605;;52.222;;52.22150975;;;;;;;FRIX00000052;;;;;;ECB;TR4 Dividend Return;Indices;Points;2.64;1;365;0;
;FRIX00000052;06-05-25;;FRIX00000052;FR;SGTEG;EN G TOTALENERGIES 261021 GR 2 64;XPAR;;;62.07;;61.643;;61.64290044;;;;;;;FRIX00000045;;;0;;;ECB;TR1;Indices;;;;;0;
;FRIX00000045;06-05-25;;FRIX00000045;FR;SGTEP;EN G TOTALENERGIES 261021 PR 2 64;XPAR;;98.29816201;51.741;;51.384;;51.38448061;;5051;;1;EUR;1;;FRIX00000052;;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0005396;06-05-25;;FRESG0005396;FR;EBSED;EN ESG Biodiversity Screened EZ 50 D50P;XPAR;;;885.77;;888.26;;888.2631113;;;;;;;FRESG0000116;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;
;FRESG0003987;06-05-25;;FRESG0003987;FR;EBLD5;EN ESG EZ Biodiversity Leaders PAB D 5%;XPAR;;;1683.11;;1685.75;;1685.750148;;;;;;;FRESG0000397;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0002765;06-05-25;;FRESG0002765;FR;BIOC5;EN Biodiversité Climat Conv PAB D 5%;XPAR;;;2244.64;;2250.22;;2250.221152;;;;;;;FRESG0002591;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0002757;06-05-25;;FRESG0002757;FR;TER5N;Euronext Earth Focus 40 NR Decrement 50P;XPAR;;;949.89;;951.08;;951.0791409;;;;;;;FRESG0002708;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;
;FRESG0002740;06-05-25;;FRESG0002740;FR;TER50;Euronext Earth Focus 40 GR Decrement 50P;XPAR;;;957.18;;958.38;;958.3848527;;;;;;;FRESG0002716;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;
;FRESG0002732;06-05-25;;FRESG0002732;FR;TER35;Euronext Earth Focus 40 Decrement 3 5%;XPAR;;;1827.51;;1830.06;;1830.061893;;;;;;;FRESG0002708;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.035;1;365;0;
;FRESG0002724;06-05-25;;FRESG0002724;FR;TER5D;Euronext Earth Focus 40 Decrement 5%;XPAR;;;1564.88;;1566.88;;1566.875234;;;;;;;FRESG0002708;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0002716;06-05-25;;FRESG0002716;FR;TERGR;Euronext Earth Focus 40 GR;XPAR;;;2807.02;;2811.75;;2811.749384;;;;;;;FRESG0002690;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0002708;06-05-25;;FRESG0002708;FR;TERNR;Euronext Earth Focus 40 NR;XPAR;;;2624.54;;2628.96;;2628.964814;;;;;;;FRESG0002690;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0002690;06-05-25;;FRESG0002690;FR;TERPR;Euronext Earth Focus 40;XPAR;;859746177.1;2126.6;;2130.19;;2130.188796;;1.83142E+12;;40;EUR;1;;FRESG0002716;FRESG0002708;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0002617;06-05-25;;FRESG0002617;FR;BIOC3;EN Biodiversité Climat Conv PAB D 3.5%;XPAR;;;2814.79;;2822.14;;2822.141092;;;;;;;FRESG0002591;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.035;1;365;0;
;FRESG0002609;06-05-25;;FRESG0002609;FR;BIOCG;EN Biodiversité Climat Conviction PAB GR;XPAR;;;5390.44;;5406.96;;5406.96155;;;;;;;FRESG0002583;;;0.225641372;;BE0003565737;ECB;TR1;Indices;;;;;0;
;FRESG0002591;06-05-25;;FRESG0002591;FR;BIOCN;EN Biodiversité Climat Conviction PAB NR;XPAR;;;4834.66;;4848.67;;4848.673303;;;;;;;FRESG0002583;;;;0.15794896;BE0003565737;ECB;TR1;Indices;;;;;0;
;FRESG0002583;06-05-25;;FRESG0002583;FR;BIOCP;EN Biodiversité Climat Conviction PAB;XPAR;;992961.5217;3459.4;;3467.71;;3467.71321;;3443305786;;40;EUR;1;;FRESG0002609;FRESG0002591;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0001510;06-05-25;;FRESG0001510;FR;FCLS5;EN France CL Screened NR D5%;XPAR;;;1497.29;;1496.25;;1496.249319;;;;;;;FRESG0001494;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0001502;06-05-25;;FRESG0001502;FR;FCLSD;EN France CL Screened D50P;XPAR;;;916.93;;917.74;;917.7443808;;;;;;;FRESG0001486;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;
;FRESG0001494;06-05-25;;FRESG0001494;FR;FCLSN;EN France CL Screened NR;XPAR;;;3224.85;;3223.93;;3223.927638;;;;;;;FRESG0001478;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0001486;06-05-25;;FRESG0001486;FR;FCLSG;EN France CL Screened GR;XPAR;;;3660.94;;3665.83;;3665.83463;;;;;;;FRESG0001478;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0001478;06-05-25;;FRESG0001478;FR;FCLSP;EN France CL Screened;XPAR;;529823740.5;2288.5;;2276.7;;2276.696858;;1.20625E+12;;60;EUR;1;;FRESG0001486;FRESG0001494;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0001403;06-05-25;;FRESG0001403;FR;EBLPD;EN ESG EZ Biodiversity Leaders PAB D3.5%;XPAR;;;2118.72;;2122.3;;2122.297819;;;;;;;FRESG0000397;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.035;1;365;0;
;FRESG0001387;06-05-25;;FRESG0001387;FR;ESDG5;EN Europe SBT 1 5 GR Decrement 5%;XPAR;;;2207.9;;2210.73;;2210.72961;;;;;;;FRESG0001320;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0001379;06-05-25;;FRESG0001379;FR;ESDG4;EN Europe SBT 1 5 GR Decrement 4%;XPAR;;;2574.09;;2577.6;;2577.598938;;;;;;;FRESG0001320;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.04;1;365;0;
;FRESG0001361;06-05-25;;FRESG0001361;FR;ESDG3;EN Europe SBT 1 5 GR Decrement 3 75%;XPAR;;;2674.75;;2678.46;;2678.457374;;;;;;;FRESG0001320;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.0375;1;365;0;
;FRESG0001353;06-05-25;;FRESG0001353;FR;ESN5D;EN Europe SBT 1 5 NR Decrement 5%;XPAR;;;2031.88;;2033.99;;2033.988888;;;;;;;FRESG0001312;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0001346;06-05-25;;FRESG0001346;FR;ESN4D;EN Europe SBT 1 5 NR Decrement 4%;XPAR;;;2368.88;;2371.54;;2371.536364;;;;;;;FRESG0001312;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.04;1;365;0;
;FRESG0001338;06-05-25;;FRESG0001338;FR;ESN3D;EN Europe SBT 1 5 NR Decrement 3 75%;XPAR;;;2461.53;;2464.33;;2464.333935;;;;;;;FRESG0001312;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.0375;1;365;0;
;FRESG0001320;06-05-25;;FRESG0001320;FR;ESBTG;EN Europe SBT 1 5 GR;XPAR;;;4755.16;;4763.21;;4763.213475;;;;;;;FRESG0001304;;;0.142100739;;SE0015961909;ECB;TR1;Indices;;;;;0;
;FRESG0001312;06-05-25;;FRESG0001312;FR;ESBTN;EN Europe SBT 1 5 NR;XPAR;;;4376.15;;4382.49;;4382.485357;;;;;;;FRESG0001304;;;;0.099470517;SE0015961909;ECB;TR1;Indices;;;;;0;
;FRESG0001304;06-05-25;;FRESG0001304;FR;ESBTP;EN Europe SBT 1 5;XPAR;;2045489046;3061.67;;3063.91;;3063.908606;;6.26719E+12;;260;EUR;1;;FRESG0001320;FRESG0001312;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0001296;06-05-25;;FRESG0001296;FR;ZSG5D;EN Eurozone SBT 1 5 GR Decrement 5%;XPAR;;;2418.64;;2424.45;;2424.450634;;;;;;;FRESG0001239;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0001288;06-05-25;;FRESG0001288;FR;ZSG4D;EN Eurozone SBT 1 5 GR Decrement 4%;XPAR;;;2819.81;;2826.81;;2826.813482;;;;;;;FRESG0001239;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.04;1;365;0;
;FRESG0001270;06-05-25;;FRESG0001270;FR;ZSG3D;EN Eurozone SBT 1 5 GR Decrement 3 75%;XPAR;;;2930.09;;2937.43;;2937.430311;;;;;;;FRESG0001239;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.0375;1;365;0;
;FRESG0001262;06-05-25;;FRESG0001262;FR;ZSN5D;EN Eurozone SBT 1 5 NR Decrement 5%;XPAR;;;2190.34;;2194.71;;2194.705546;;;;;;;FRESG0001221;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0001254;06-05-25;;FRESG0001254;FR;ZSN4D;EN Eurozone SBT 1 5 NR Decrement 4%;XPAR;;;2553.65;;2558.95;;2558.949543;;;;;;;FRESG0001221;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.04;1;365;0;
;FRESG0001247;06-05-25;;FRESG0001247;FR;ZSN3D;EN Eurozone SBT 1 5 NR Decrement 3 75%;XPAR;;;2653.53;;2659.09;;2659.087044;;;;;;;FRESG0001221;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.0375;1;365;0;
;FRESG0001239;06-05-25;;FRESG0001239;FR;ZSBTG;EN Eurozone SBT 1 5 GR;XPAR;;;5209.29;;5223.94;;5223.940416;;;;;;;FRESG0001213;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0001221;06-05-25;;FRESG0001221;FR;ZSBTN;EN Eurozone SBT 1 5 NR;XPAR;;;4717.66;;4729;;4729.000875;;;;;;;FRESG0001213;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0001213;06-05-25;;FRESG0001213;FR;ZSBTP;EN Eurozone SBT 1 5;XPAR;;1077536875;3486.4;;3490.61;;3490.611547;;3.76126E+12;;147;EUR;1;;FRESG0001239;FRESG0001221;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0001205;06-05-25;;FRESG0001205;FR;EET5D;Euronext Eurozone ESG Transition D 5%;XPAR;;;2093.25;;2098;;2097.997701;;;;;;;FRESG0001171;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0001197;06-05-25;;FRESG0001197;FR;EET4D;Euronext Eurozone ESG Transition D 4%;XPAR;;;2392.17;;2397.79;;2397.793915;;;;;;;FRESG0001171;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.04;1;365;0;
;FRESG0001189;06-05-25;;FRESG0001189;FR;EETGR;Euronext Eurozone ESG Transition GR;XPAR;;;4494.59;;4507.64;;4507.637885;;;;;;;FRESG0001163;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0001171;06-05-25;;FRESG0001171;FR;EETNR;Euronext Eurozone ESG Transition NR;XPAR;;;4079.88;;4090.81;;4090.811207;;;;;;;FRESG0001163;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0001163;06-05-25;;FRESG0001163;FR;EETPR;Euronext Eurozone ESG Transition;XPAR;;645421877.7;3033;;3039.07;;3039.072691;;1.96148E+12;;50;EUR;1;;FRESG0001189;FRESG0001171;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0001155;06-05-25;;FRESG0001155;FR;PFC4E;CAC 40 ESG Proforma;XPAR;;611075418.7;2477.87;;2464.62;;2464.623126;;1.50607E+12;;40;EUR;1;;;;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0001148;06-05-25;;FRESG0001148;FR;CSG5D;CAC Transition Climat GR D5%;XPAR;;;2596.73;;2593.74;;2593.740648;;;;;;;FRESG0001056;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0001130;06-05-25;;FRESG0001130;FR;CSG4D;CAC Transition Climat GR D4%;XPAR;;;3027.37;;3024.13;;3024.134704;;;;;;;FRESG0001056;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.04;1;365;0;
;FRESG0001122;06-05-25;;FRESG0001122;FR;CSG3D;CAC Transition Climat GR D3.75%;XPAR;;;3145.75;;3142.46;;3142.456271;;;;;;;FRESG0001056;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.0375;1;365;0;
;FRESG0001114;06-05-25;;FRESG0001114;FR;CSN5D;CAC Transition Climat NR D5%;XPAR;;;2353.22;;2348.59;;2348.591905;;;;;;;FRESG0001049;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0001106;06-05-25;;FRESG0001106;FR;CSN4D;CAC Transition Climat NR D4%;XPAR;;;2743.48;;2738.32;;2738.319295;;;;;;;FRESG0001049;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.04;1;365;0;
;FRESG0001098;06-05-25;;FRESG0001098;FR;CSN3D;CAC Transition Climat NR D3.75%;XPAR;;;2850.77;;2845.46;;2845.461299;;;;;;;FRESG0001049;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.0375;1;365;0;
;FRESG0001056;06-05-25;;FRESG0001056;FR;CSBTG;CAC Transition Climat GR;XPAR;;;5592.25;;5588.11;;5588.113599;;;;;;;FRESG0001031;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0001049;06-05-25;;FRESG0001049;FR;CSBTN;CAC Transition Climat NR;XPAR;;;5067.94;;5060.06;;5060.063307;;;;;;;FRESG0001031;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0001031;06-05-25;;FRESG0001031;FR;CSBTP;CAC Transition Climat;XPAR;;326841066.8;3894.52;;3878.96;;3878.959252;;1.2678E+12;;67;EUR;1;;FRESG0001056;FRESG0001049;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0001015;06-05-25;;FRESG0001015;FR;EQGEG;EN Equileap Gender Equality EZ 100 GR;XPAR;;;3539.26;;3554.16;;3554.162746;;;;;;;FRESG0000991;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0001007;06-05-25;;FRESG0001007;FR;EQGEN;EN Equileap Gender Equality EZ 100 NR;XPAR;;;3213.58;;3225.27;;3225.269315;;;;;;;FRESG0000991;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0000991;06-05-25;;FRESG0000991;FR;EQGEP;EN Equileap Gender Equality EZ 100;XPAR;;1424497828;2380.24;;2384.79;;2384.786366;;3.39712E+12;;100;EUR;1;;FRESG0001015;FRESG0001007;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0000926;06-05-25;;FRESG0000926;FR;EQGFG;EN Equileap Gender Equality France 40 GR;XPAR;;;3749.19;;3746.87;;3746.87069;;;;;;;FRESG0000900;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0000918;06-05-25;;FRESG0000918;FR;EQGFN;EN Equileap Gender Equality France 40 NR;XPAR;;;3387.64;;3379.65;;3379.65111;;;;;;;FRESG0000900;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0000900;06-05-25;;FRESG0000900;FR;EQGFP;EN Equileap Gender Equality France40;XPAR;;428492363.4;2610.51;;2590.72;;2590.71975;;1.1101E+12;;40;EUR;1;;FRESG0000926;FRESG0000918;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0000868;06-05-25;;FRESG0000868;FR;ENVFR;EN CDP France Environnement D 5%;XPAR;;;1200.25;;1197.45;;1197.454619;;;;;;;FRESG0000843;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0000850;06-05-25;;FRESG0000850;FR;ENFRG;EN CDP France Environnement GR;XPAR;;;2954.17;;2951.28;;2951.283167;;;;;;;FRESG0000835;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0000843;06-05-25;;FRESG0000843;FR;ENFRN;EN CDP France Environnement NR;XPAR;;;2585.11;;2580.16;;2580.155171;;;;;;;FRESG0000835;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0000835;06-05-25;;FRESG0000835;FR;ENFRP;EN CDP France Environnement;XPAR;;393980635.9;1808.58;;1800.01;;1800.006694;;7.09168E+11;;40;EUR;1;;FRESG0000850;FRESG0000843;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0000645;06-05-25;;FRESG0000645;FR;FRSO5;Euronext France Social Decrement 5%;XPAR;;;1665.64;;1666.32;;1666.315869;;;;;;;FR0014005D93;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0000587;06-05-25;;FRESG0000587;FR;ES4P5;Euronext Eurozone Focus 40 PAB Decrement 5%;XPAR;;;1837.15;;1838.35;;1838.353382;;;;;;;FRESG0000553;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0000579;06-05-25;;FRESG0000579;FR;ES4P4;Euronext Eurozone Focus 40 PAB Decrement 4%;XPAR;;;2141.82;;2143.4;;2143.398558;;;;;;;FRESG0000553;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.04;1;365;0;
;FRESG0000561;06-05-25;;FRESG0000561;FR;ES4PG;Euronext Eurozone Focus 40 PAB GR;XPAR;;;4414.57;;4421.99;;4421.988079;;;;;;;FRESG0000546;;;1.313990314;;BE0974293251;ECB;TR1;Indices;;;;;0;
;FRESG0000553;06-05-25;;FRESG0000553;FR;ES4PN;Euronext Eurozone Focus 40 PAB NR;XPAR;;;3956.42;;3960.63;;3960.631563;;;;;;;FRESG0000546;;;;0.919793219;BE0974293251;ECB;TR1;Indices;;;;;0;
;FRESG0000546;06-05-25;;FRESG0000546;FR;ES4PP;Euronext Eurozone Focus 40 PAB;XPAR;;934794.5623;2839.09;;2836.9;;2836.902078;;2651920636;;40;EUR;1;;FRESG0000561;FRESG0000553;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0000538;06-05-25;;FRESG0000538;FR;EZ6P5;Euronext Eurozone 60 PAB Decrement 5%;XPAR;;;1663.96;;1665.88;;1665.880991;;;;;;;FRESG0000504;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0000520;06-05-25;;FRESG0000520;FR;EZ6P4;Euronext Eurozone 60 PAB Decrement 4%;XPAR;;;1939.92;;1942.32;;1942.32187;;;;;;;FRESG0000504;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.04;1;365;0;
;FRESG0000512;06-05-25;;FRESG0000512;FR;EZ6PG;Euronext Eurozone 60 PAB GR;XPAR;;;3997.38;;4006.01;;4006.010632;;;;;;;FRESG0000496;;;0.973477588;;BE0003565737 BE0974293251;ECB;TR1;Indices;;;;;0;
;FRESG0000504;06-05-25;;FRESG0000504;FR;EZ6PN;Euronext Eurozone 60 PAB NR;XPAR;;;3583.57;;3589.19;;3589.185226;;;;;;;FRESG0000496;;;;0.681434312;BE0003565737 BE0974293251;ECB;TR1;Indices;;;;;0;
;FRESG0000496;06-05-25;;FRESG0000496;FR;EZ6PP;Euronext Eurozone 60 PAB;XPAR;;929026.1644;2543.51;;2543.02;;2543.021468;;2362533481;;60;EUR;1;;FRESG0000512;FRESG0000504;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0000488;06-05-25;;FRESG0000488;FR;BIOE4;EN Euro LC Biodiversity Leaders 30 D4%;XPAR;;;1799.86;;1805.69;;1805.686437;;;;;;;FRESG0000322;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.04;1;365;0;
;FRESG0000470;06-05-25;;FRESG0000470;FR;FREMG;Euronext French Employment 40 EW GR;XPAR;;;1400.07;;1401.66;;1401.658743;;;;;;;FRESG0000454;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0000462;06-05-25;;FRESG0000462;FR;FREMN;Euronext French Employment 40 EW NR;XPAR;;;1355.75;;1356.33;;1356.325964;;;;;;;FRESG0000454;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0000454;06-05-25;;FRESG0000454;FR;FREMP;Euronext French Employment 40 EW;XPAR;;901689.3022;1231.73;;1229.61;;1229.614449;;1108730195;;40;EUR;1;;FRESG0000470;FRESG0000462;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0000397;06-05-25;;FRESG0000397;FR;EBLPN;Euronext ESG Eurozone Biodiversity Leaders PAB NR;XPAR;;;3624.8;;3631.97;;3631.970507;;;;;;;FRESG0000371;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0000389;06-05-25;;FRESG0000389;FR;EBLPG;Euronext ESG Eurozone Biodiversity Leaders PAB GR;XPAR;;;4017.45;;4028.09;;4028.091198;;;;;;;FRESG0000371;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0000371;06-05-25;;FRESG0000371;FR;EBLPP;Euronext ESG Eurozone Biodiversity Leaders PAB;XPAR;;928910.8711;2610.19;;2610.31;;2610.308253;;2424743713;;66;EUR;1;;FRESG0000389;FRESG0000397;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0000330;06-05-25;;FRESG0000330;FR;BIOEZ;EN Euro LC Biodiversity Leaders 30 D5%;XPAR;;;1639.36;;1644.53;;1644.534353;;;;;;;FRESG0000322;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0000322;06-05-25;;FRESG0000322;FR;BIOEN;EN Euro LC Biodiversity Leaders 30 NR;XPAR;;;2615.01;;2624.33;;2624.3326;;;;;;;FRESG0000306;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0000314;06-05-25;;FRESG0000314;FR;BIOEG;EN Euro LC Biodiversity Leaders 30 GR;XPAR;;;2791.19;;2801.84;;2801.839023;;;;;;;FRESG0000306;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0000306;06-05-25;;FRESG0000306;FR;BIOEP;EN Euro LC Biodiversity Leaders 30;XPAR;;940796339.3;2134.54;;2140.67;;2140.672055;;2.01394E+12;;30;EUR;1;;FRESG0000314;FRESG0000322;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0000231;06-05-25;;FRESG0000231;FR;JPCEN;EN JPN Screened Climate Amb 30 EW NR EUR;XPAR;;;4143.07;;4160.5;;4160.499899;;;;;;;FRESG0000215;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0000223;06-05-25;;FRESG0000223;FR;JPCEG;EN JPN Screened Climate Amb 30 EW GR EUR;XPAR;;;4414.25;;4432.82;;4432.815866;;;;;;;FRESG0000215;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0000215;06-05-25;;FRESG0000215;FR;JPCLE;EN JPN Screened Climate Amb 30 EW EUR;XPAR;;977451.5786;3070.08;;3082.99;;3082.98811;;3013471595;;30;EUR;1;;FRESG0000223;FRESG0000231;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0000207;06-05-25;;FRESG0000207;FR;JPCLN;EN JPN Screened Climate Ambition 30 EW NR;XPAR;;;5076.98;;5076.98;;5076.983299;;;;;;;FRESG0000181;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0000199;06-05-25;;FRESG0000199;FR;JPCLG;EN JPN Screened Climate Ambition 30 EW GR;XPAR;;;5409.08;;5409.08;;5409.078995;;;;;;;FRESG0000181;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0000181;06-05-25;;FRESG0000181;FR;JPCLA;EN JPN Screened Climate Ambition 30 EW;XPAR;;977460.7433;3762.92;;3762.92;;3762.917812;;3678104442;;30;JPY;1;;FRESG0000199;FRESG0000207;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0000132;06-05-25;;FRESG0000132;FR;EBSE5;EN ESG Biodiversity Screened EZ 50 D5%;XPAR;;;1682.9;;1686.48;;1686.477997;;;;;;;FRESG0000108;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0000124;06-05-25;;FRESG0000124;FR;EBSE4;EN ESG Biodiversity Screened EZ 50 D4%;XPAR;;;1961.99;;1966.33;;1966.331087;;;;;;;FRESG0000108;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.04;1;365;0;
;FRESG0000116;06-05-25;;FRESG0000116;FR;EBSEG;EN ESG Biodiversity Screened EZ 50 GR;XPAR;;;4043.93;;4057.21;;4057.205544;;;;;;;FRESG0000090;;;0;;;ECB;TR1;Indices;;;;;0;
;FRESG0000108;06-05-25;;FRESG0000108;FR;EBSEN;EN ESG Biodiversity Screened EZ 50 NR;XPAR;;;3624.31;;3633.51;;3633.508888;;;;;;;FRESG0000090;;;;0;;ECB;TR1;Indices;;;;;0;
;FRESG0000090;06-05-25;;FRESG0000090;FR;EBSEP;EN ESG Biodiversity Screened EZ 50;XPAR;;1239329190;2554.45;;2555.32;;2555.324428;;3.16689E+12;;50;EUR;1;;FRESG0000116;FRESG0000108;;;;ECB;EU Price;Indices;;;;;0;
;FRESG0000058;06-05-25;;FRESG0000058;FR;MED5;MIB ESG Decrement 5%;XPAR;;;1170.99;;1176.61;;1176.609831;;;;;;;FR0014005WL4;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365;0;
;FRESG0000041;06-05-25;;FRESG0000041;FR;MED37;MIB ESG Decrement 3.75%;XPAR;;;1418.63;;1425.59;;1425.586636;;;;;;;FR0014005WL4;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.0375;1;365;0;
;FRCLIM000601;06-05-25;;FRCLIM000601;FR;CPABD;Euronext Core Europe PAB 50 D 50 P;XPAR;;;861.89;;862.76;;862.7599955;;;;;;;FR0014003PN9;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;
;FRCLIM000536;06-05-25;;FRCLIM000536;FR;CPND3;CAC PAB NR Decrement 3.75%;XPAR;;;2610.92;;2607.916;;2607.916087;;;;;;;FRCLIM000486;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.0375;1;365;0;
